auto_id,event_id,latitude,odometer,longitude,timestamp,fuel_level,door_status,EventMessage,engine_speed,vehicle_speed,EventCategoryID,headlamp_status,ignition_status,high_beam_status,brake_pedal_status,gear_lever_position,parking_brake_status,steering_wheel_angle,torque_at_transmission,windshield_wiper_status,accelerator_pedal_position,transmission_gear_position,fuel_consumed_since_restart,event_date,speed_category,driving_mode,fuel_alert,is_braking,is_accelerating,created_at,updated_at
3,959,40.771416,13978.032,-73.950447,2017-12-28 22:43:09.301,81.739395,rear_left,batch,2120,34.119999,2,True,off,True,False,drive,True,-2.699951,116,True,26.0,third,8.20473,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,960,40.770897,13978.156,-73.949188,2017-12-28 22:43:19.307,81.739395,rear_left,batch,1800,49.489998,2,True,off,True,True,drive,True,0.599976,-27,True,0.0,fourth,8.216754,2017-12-28,normal,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,961,40.770515,13978.223,-73.948311,2017-12-28 22:43:29.310,81.739395,rear_left,batch,792,0.0,2,True,off,True,True,drive,True,2.5,12,True,0.0,first,8.218862,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,962,40.770519,13978.223,-73.948311,2017-12-28 22:43:39.311,81.739395,rear_left,batch,760,0.0,2,True,off,True,True,drive,True,2.300049,17,True,0.0,first,8.222556,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,963,40.770519,13978.223,-73.948303,2017-12-28 22:43:49.313,81.739395,rear_left,batch,770,0.0,2,True,off,True,True,drive,True,1.0,18,True,0.0,first,8.226226,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,964,40.770515,13978.224,-73.948288,2017-12-28 22:43:59.314,81.739395,rear_left,batch,766,0.0,2,True,off,True,True,drive,True,-2.199951,18,True,0.0,first,8.229995,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,965,40.770512,13978.228,-73.948273,2017-12-28 22:44:09.316,81.739395,rear_left,batch,1960,9.91,2,True,off,True,False,drive,True,27.0,117,True,29.200001,first,8.234668,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,966,40.770134,13978.298,-73.947968,2017-12-28 22:44:19.317,81.739395,rear_left,batch,2952,45.91,2,True,off,True,False,drive,True,-0.7999269999999999,207,True,45.400002,third,8.264863,2017-12-28,normal,driving,False,False,True,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,967,40.769051,13978.449,-73.94899,2017-12-28 22:44:29.319,81.739395,rear_left,batch,2200,60.049999,2,True,off,True,False,drive,True,2.900024,173,True,37.400002,fourth,8.288641,2017-12-28,normal,driving,False,False,True,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,968,40.767609,13978.634,-73.95015,2017-12-28 22:44:39.322,81.739395,rear_left,batch,1648,65.369995,2,True,off,True,False,drive,True,-0.299927,-26,True,0.0,fifth,8.305989,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,969,40.766228,13978.811,-73.951248,2017-12-28 22:44:49.324,81.739395,rear_left,batch,1840,72.860001,2,True,off,True,False,drive,True,-0.299927,173,True,34.5,fifth,8.328841,2017-12-28,normal,driving,False,False,True,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,970,40.764622,13979.026,-73.952667,2017-12-28 22:44:59.330,81.739395,rear_left,batch,3550,86.489998,2,True,off,True,False,drive,True,-0.099976,142,True,30.300001,fourth,8.363523,2017-12-28,normal,driving,False,False,True,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,971,40.762833,13979.26,-73.954269,2017-12-28 22:45:09.332,81.739395,rear_left,batch,1488,79.689995,2,True,off,True,False,drive,True,-6.0,-2,True,3.8,sixth,8.372747,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,972,40.761307,13979.473,-73.955933,2017-12-28 22:45:19.334,81.739395,rear_left,batch,1898,75.409996,2,True,off,True,False,drive,True,-9.5,-26,True,0.0,fifth,8.385894,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,973,40.760036,13979.674,-73.95768699999999,2017-12-28 22:45:29.372,81.739395,rear_left,batch,2172,71.779999,2,True,off,True,False,drive,True,10.099976,91,True,21.0,fifth,8.406669,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,974,40.758335,13979.891,-73.958984,2017-12-28 22:45:39.377,81.739395,rear_left,batch,1392,78.759995,2,True,off,True,False,drive,True,-0.199951,-15,True,0.0,sixth,8.427041,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,975,40.756817,13980.081,-73.960274,2017-12-28 22:45:49.382,81.739395,rear_left,batch,2130,64.830002,2,True,off,True,False,drive,True,7.800049,88,True,12.3,fifth,8.4339,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,976,40.755527,13980.254,-73.961472,2017-12-28 22:45:59.389,81.739395,rear_left,batch,1610,64.479996,2,True,off,True,False,drive,True,-0.599976,-5,True,0.0,fifth,8.440724,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,977,40.754261,13980.428,-73.962784,2017-12-28 22:46:09.394,81.739395,rear_left,batch,1514,58.689999,2,False,off,True,False,drive,True,1.099976,60,True,17.800001,fifth,8.447918,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,978,40.752995,13980.596,-73.963928,2017-12-28 22:46:19.395,81.739395,rear_left,batch,1846,63.049999,2,False,off,True,False,drive,True,-0.400024,41,True,0.0,fifth,8.463347,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,979,40.751751,13980.763,-73.965118,2017-12-28 22:46:29.397,81.739395,rear_left,batch,1502,59.209999,2,False,off,True,False,drive,True,5.400024,0,True,4.5,fifth,8.473396,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,980,40.750446,13980.932,-73.966217,2017-12-28 22:46:39.400,81.739395,rear_left,batch,1684,61.66,2,False,off,True,False,drive,True,1.300049,31,True,10.6,fifth,8.486218,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,981,40.749081,13981.106,-73.967331,2017-12-28 22:46:49.408,81.739395,rear_left,batch,1508,59.77,2,True,off,True,False,drive,True,-0.599976,-28,True,0.0,fifth,8.49677,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,982,40.747673,13981.293,-73.968544,2017-12-28 22:46:59.411,81.739395,rear_left,batch,1314,70.099998,2,True,off,True,False,drive,True,0.9000239999999999,-27,True,0.0,sixth,8.528445,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,983,40.746319,13981.471,-73.969872,2017-12-28 22:47:09.414,81.739395,rear_left,batch,1310,52.02,2,False,off,True,True,drive,True,1.5999759999999998,-27,True,0.0,fifth,8.530182,2017-12-28,normal,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,984,40.745655,13981.544,-73.970543,2017-12-28 22:47:19.417,81.739395,rear_left,batch,782,4.54,2,False,off,True,True,drive,True,9.800049,15,True,0.0,first,8.532612,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,985,40.74551,13981.568,-73.970673,2017-12-28 22:47:29.421,81.739395,rear_left,batch,1186,14.87,2,False,off,True,True,drive,True,-1.400024,-5,True,0.0,second,8.541152,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,986,40.745262,13981.619,-73.971077,2017-12-28 22:47:39.430,81.739395,rear_left,batch,2492,33.469997,2,False,off,True,False,drive,True,-5.5,7,True,0.0,third,8.557378,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,987,40.745518,13981.674,-73.971733,2017-12-28 22:47:49.436,81.739395,rear_left,batch,1498,11.49,2,False,off,True,False,drive,True,-103.400024,15,True,0.0,first,8.561707,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,988,40.745556,13981.68,-73.97184,2017-12-28 22:47:59.445,81.739395,rear_left,batch,766,0.0,2,False,off,True,True,drive,True,-10.299927,17,True,0.0,first,8.565555,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,989,40.745556,13981.68,-73.97184,2017-12-28 22:48:09.452,81.739395,rear_left,batch,778,0.0,2,False,off,True,True,drive,True,-10.299927,17,True,0.0,first,8.569299,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,990,40.745556,13981.68,-73.97184,2017-12-28 22:48:19.461,81.739395,rear_left,batch,770,0.0,2,False,off,True,True,drive,True,-10.199951,16,True,0.0,first,8.573043,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,991,40.745556,13981.68,-73.97184,2017-12-28 22:48:29.463,81.739395,rear_left,batch,774,0.0,2,False,off,True,True,drive,True,-10.199951,16,True,0.0,first,8.576837,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,992,40.745762,13981.741,-73.972321,2017-12-28 22:48:39.466,81.739395,rear_left,batch,2296,44.259998,2,False,off,True,False,drive,True,4.099976,31,True,0.0,fourth,8.607,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,993,40.746098,13981.8,-73.973114,2017-12-28 22:48:49.477,81.739395,rear_left,batch,776,0.0,2,False,off,True,True,drive,True,-6.099976,16,True,0.0,first,8.610604,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,994,40.746212,13981.835,-73.973381,2017-12-28 22:48:59.491,81.739395,rear_left,batch,1696,28.949999,2,False,off,True,False,drive,True,3.800049,61,True,12.7,third,8.623022,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,995,40.746563,13981.906,-73.974205,2017-12-28 22:49:09.492,81.739395,rear_left,batch,868,15.929999,2,False,off,True,True,drive,True,-28.400024,6,True,0.0,third,8.629185,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,996,40.746666,13981.931,-73.974472,2017-12-28 22:49:19.495,81.739395,rear_left,batch,2634,29.549999,2,False,off,True,False,drive,True,-1.5,131,True,31.6,second,8.645765,2017-12-28,slow,driving,False,False,True,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,997,40.747124,13982.028,-73.975471,2017-12-28 22:49:29.498,81.739395,rear_left,batch,770,22.769999,2,False,off,True,True,drive,True,21.800049,-1,True,0.0,third,8.657756,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,998,40.7472,13982.041,-73.975639,2017-12-28 22:49:39.501,81.739395,rear_left,batch,770,0.0,2,False,off,True,True,drive,True,7.800049,15,True,0.0,first,8.661277,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,999,40.7472,13982.041,-73.975639,2017-12-28 22:49:49.504,81.739395,rear_left,batch,788,0.0,2,False,off,True,True,drive,True,7.800049,14,True,0.0,first,8.665021,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1000,40.747204,13982.041,-73.975647,2017-12-28 22:49:59.506,81.739395,rear_left,batch,766,0.0,2,False,off,True,True,drive,True,2.300049,18,True,0.0,first,8.66874,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1001,40.747204,13982.041,-73.975647,2017-12-28 22:50:09.509,81.739395,rear_left,batch,782,0.0,2,False,off,True,True,drive,True,1.800049,15,True,0.0,first,8.672534,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1002,40.747204,13982.041,-73.975647,2017-12-28 22:50:19.510,81.304611,rear_left,batch,782,0.0,2,False,off,True,True,drive,True,1.800049,15,True,0.0,first,8.676278,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1003,40.747204,13982.041,-73.975647,2017-12-28 22:50:29.511,80.869827,rear_left,batch,1358,1.94,2,False,off,True,False,drive,True,1.300049,69,True,15.2,first,8.680223,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1004,40.747494,13982.11,-73.976341,2017-12-28 22:50:39.514,80.543739,rear_left,batch,1148,23.309999,2,False,off,True,True,drive,True,8.099976,-3,True,0.0,third,8.702441,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1005,40.747559,13982.122,-73.976501,2017-12-28 22:50:49.518,80.543739,rear_left,batch,748,0.0,2,False,off,True,True,drive,True,-2.799927,18,True,0.0,first,8.706037,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1006,40.747559,13982.122,-73.976501,2017-12-28 22:50:59.520,80.326347,rear_left,batch,764,0.0,2,False,off,True,True,drive,True,-2.799927,18,True,0.0,first,8.709781,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1007,40.747559,13982.122,-73.976501,2017-12-28 22:51:09.525,79.891563,rear_left,batch,772,0.0,2,False,off,True,True,drive,True,-2.799927,17,True,0.0,first,8.713574,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1008,40.747559,13982.122,-73.976509,2017-12-28 22:51:19.527,79.782867,rear_left,batch,1586,4.87,2,False,off,True,False,drive,True,-0.599976,70,True,14.900001,first,8.718221,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1009,40.747868,13982.195,-73.977242,2017-12-28 22:51:29.531,79.565475,rear_left,batch,1254,26.609999,2,False,off,True,True,drive,True,-1.5,-4,True,0.0,third,8.741244,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1010,40.748009,13982.226,-73.977608,2017-12-28 22:51:39.535,79.565475,rear_left,batch,812,4.88,2,False,off,True,True,drive,True,-7.199951,19,True,0.0,first,8.746204,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1011,40.74802,13982.227,-73.977623,2017-12-28 22:51:49.536,79.565475,rear_left,batch,778,0.0,2,False,off,True,False,drive,True,-6.900024,16,True,0.0,first,8.749924,2017-12-28,stop,parked,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1012,40.748047,13982.235,-73.977684,2017-12-28 22:51:59.539,79.565475,rear_left,batch,1454,11.29,2,False,off,True,False,drive,True,5.0,17,True,3.2,first,8.757537,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1013,40.748375,13982.307,-73.978432,2017-12-28 22:52:09.540,79.456779,rear_left,batch,1554,32.290001,2,False,off,True,True,drive,True,-1.400024,-6,True,0.0,third,8.781062,2017-12-28,normal,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1014,40.748634,13982.36,-73.979004,2017-12-28 22:52:19.547,79.456779,rear_left,batch,772,4.87,2,False,off,True,True,drive,True,-5.5,15,True,0.0,first,8.785064,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1015,40.748676,13982.366,-73.97908,2017-12-28 22:52:29.551,79.456779,rear_left,batch,764,0.0,2,False,off,True,False,drive,True,-6.0,17,True,0.0,first,8.789106,2017-12-28,stop,parked,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1016,40.748737,13982.374,-73.979149,2017-12-28 22:52:39.552,79.456779,rear_left,batch,796,5.48,2,False,off,True,True,drive,True,202.300049,15,True,0.0,first,8.794139,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1017,40.748795,13982.39,-73.979309,2017-12-28 22:52:49.555,79.456779,rear_left,batch,2326,20.309999,2,False,off,True,False,drive,True,10.300049,34,True,14.2,second,8.8043,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1018,40.7491,13982.462,-73.980064,2017-12-28 22:52:59.563,79.239388,rear_left,batch,1462,31.959999,2,False,off,True,False,drive,True,5.700073,-7,True,0.0,third,8.819179,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1019,40.749531,13982.558,-73.981064,2017-12-28 22:53:09.564,79.130692,rear_left,batch,1578,36.329998,2,False,off,True,False,drive,True,3.5,-10,True,0.0,third,8.83048,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1020,40.749813,13982.624,-73.981796,2017-12-28 22:53:19.571,79.130692,rear_left,batch,1148,20.869999,2,False,off,True,False,drive,True,-7.099976,4,True,0.0,third,8.834786,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1021,40.750034,13982.681,-73.982422,2017-12-28 22:53:29.575,79.130692,rear_left,batch,1068,20.9,2,False,off,True,False,drive,True,-12.5,0,True,0.0,third,8.840447,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1022,40.750198,13982.711,-73.982765,2017-12-28 22:53:39.576,79.130692,rear_left,batch,788,0.0,2,False,off,True,True,drive,True,7.599976,15,True,0.0,first,8.843820000000001,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1023,40.750198,13982.711,-73.982765,2017-12-28 22:53:49.591,79.130692,rear_left,batch,776,0.0,2,True,off,True,True,drive,True,7.599976,17,True,0.0,first,8.847612999999999,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1024,40.750263,13982.723,-73.982857,2017-12-28 22:53:59.595,79.130692,rear_left,batch,1274,16.49,2,True,off,True,False,drive,True,-7.900024,7,True,0.0,second,8.854469,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1025,40.750557,13982.785,-73.983498,2017-12-28 22:54:09.596,79.130692,rear_left,batch,1458,30.189999,2,True,off,True,False,drive,True,4.900024,50,True,9.8,third,8.864535,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1026,40.750946,13982.873,-73.984444,2017-12-28 22:54:19.597,79.130692,rear_left,batch,792,24.269999,2,True,off,True,False,drive,True,5.599976,-2,True,0.0,third,8.87315,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1027,40.751221,13982.93,-73.985054,2017-12-28 22:54:29.598,79.130692,rear_left,batch,762,11.24,2,True,off,True,True,drive,True,34.599976,19,True,0.0,third,8.876624,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1028,40.751411,13982.972,-73.985512,2017-12-28 22:54:39.599,79.130692,rear_left,batch,770,13.42,2,True,off,True,True,drive,True,-1.5,13,True,0.0,third,8.884307,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1029,40.751488,13982.989,-73.985703,2017-12-28 22:54:49.614,79.130692,rear_left,batch,772,0.0,2,True,off,True,True,drive,True,2.200073,18,True,0.0,first,8.888373,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1030,40.751484,13982.989,-73.985725,2017-12-28 22:54:59.615,79.130692,rear_left,batch,786,0.0,2,True,off,True,True,drive,True,3.599976,16,True,0.0,first,8.892465,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1031,40.751499,13982.991,-73.985733,2017-12-28 22:55:09.618,79.130692,rear_left,batch,952,5.7,2,True,off,True,False,drive,True,9.099976,33,True,7.0,first,8.896556,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1032,40.751663,13983.025,-73.986076,2017-12-28 22:55:19.619,79.130692,rear_left,batch,1222,15.589999,2,True,off,True,False,drive,True,-23.900024,0,True,0.0,second,8.902341,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1033,40.751911,13983.059,-73.986343,2017-12-28 22:55:29.621,79.130692,rear_left,batch,1800,19.559999,2,True,off,True,False,drive,True,-128.199951,66,True,14.3,second,8.909703,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1034,40.752254,13983.096,-73.986137,2017-12-28 22:55:39.625,79.130692,rear_left,batch,782,0.0,2,True,off,True,False,drive,True,0.9000239999999999,15,True,0.0,first,8.915128,2017-12-28,stop,parked,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1035,40.752571,13983.14,-73.985901,2017-12-28 22:55:49.635,79.130692,rear_left,batch,1350,21.719999,2,True,off,True,False,drive,True,0.9000239999999999,65,True,16.200001,third,8.926521,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1036,40.753178,13983.216,-73.985451,2017-12-28 22:55:59.643,79.130692,rear_left,batch,1294,27.01,2,True,off,True,False,drive,True,-0.9000239999999999,-5,True,0.0,third,8.936891,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1037,40.753765,13983.288,-73.985054,2017-12-28 22:56:09.653,79.130692,rear_left,batch,1036,20.469999,2,True,off,True,False,drive,True,0.9000239999999999,-1,True,0.0,third,8.941974,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1038,40.753975,13983.311,-73.984894,2017-12-28 22:56:19.654,79.130692,rear_left,batch,784,5.95,2,True,off,True,False,drive,True,1.800049,9,True,0.0,first,8.945697,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1039,40.75415,13983.332,-73.984756,2017-12-28 22:56:29.659,79.130692,rear_left,batch,1482,11.19,2,True,off,True,False,drive,True,-5.5,26,True,0.0,first,8.951603,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1040,40.7547,13983.407,-73.984344,2017-12-28 22:56:39.663,79.130692,rear_left,batch,1072,36.439999,2,True,off,True,True,drive,True,-6.299927,-10,True,0.0,fourth,8.9704,2017-12-28,normal,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1041,40.75544,13983.498,-73.983849,2017-12-28 22:56:49.664,79.130692,rear_left,batch,2318,34.130001,2,True,off,True,False,drive,True,-1.099976,135,True,28.700001,third,8.978587,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1042,40.756329,13983.61,-73.983246,2017-12-28 22:56:59.665,79.130692,rear_left,batch,1594,43.18,2,True,off,True,False,drive,True,4.300049,-4,True,0.0,fourth,8.992663,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1043,40.756817,13983.662,-73.982918,2017-12-28 22:57:09.673,83.478531,rear_left,batch,778,2.97,2,True,off,True,True,drive,True,-0.299927,18,True,0.0,first,8.995961,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1044,40.756821,13983.663,-73.982903,2017-12-28 22:57:19.678,83.478531,rear_left,batch,776,0.0,2,True,off,True,True,drive,True,0.0,16,True,0.0,first,8.999854,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1045,40.756817,13983.664,-73.982887,2017-12-28 22:57:29.680,83.478531,rear_left,batch,772,0.0,2,True,off,True,True,drive,True,-0.299927,17,True,0.0,first,9.003722,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1046,40.756817,13983.664,-73.982887,2017-12-28 22:57:39.681,83.478531,rear_left,batch,780,0.0,2,True,off,True,True,drive,True,0.800049,15,True,0.0,first,9.007516,2017-12-28,stop,parked,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1047,40.756855,13983.669,-73.982872,2017-12-28 22:57:49.682,83.478531,rear_left,batch,792,6.16,2,True,off,True,True,drive,True,59.599976,5,True,0.0,first,9.011819,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1048,40.756931,13983.677,-73.98291,2017-12-28 22:57:59.683,83.478531,rear_left,batch,780,2.08,2,True,off,True,True,drive,True,255.5,19,True,0.0,first,9.01591,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1049,40.757107,13983.72,-73.983315,2017-12-28 22:58:09.693,83.478531,rear_left,batch,1458,30.92,2,True,off,True,False,drive,True,1.400024,-8,True,0.0,third,9.029903,2017-12-28,normal,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1050,40.757435,13983.795,-73.984131,2017-12-28 22:58:19.697,83.478531,rear_left,batch,800,11.099999,2,True,off,True,True,drive,True,3.800049,18,True,0.0,first,9.033226,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1051,40.757473,13983.804,-73.984238,2017-12-28 22:58:29.719,83.478531,rear_left,batch,1388,10.15,2,True,off,True,False,drive,True,-0.599976,48,True,10.900001,first,9.038124,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1052,40.757652,13983.848,-73.984695,2017-12-28 22:58:39.722,83.478531,rear_left,batch,1926,18.32,2,True,off,True,False,drive,True,26.5,107,True,26.6,third,9.046087,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1053,40.757862,13983.893,-73.985161,2017-12-28 22:58:49.725,83.478531,rear_left,batch,818,14.88,2,True,off,True,False,drive,True,7.0,8,True,0.0,third,9.052768,2017-12-28,slow,driving,False,False,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
3,1054,40.758068,13983.944,-73.98571,2017-12-28 22:58:59.731,83.478531,rear_left,batch,840,14.679999,2,True,off,True,True,drive,True,-29.0,10,True,0.0,third,9.06078,2017-12-28,slow,driving,False,True,False,2026-05-22 14:06:36.119153,2026-05-22 14:06:36.119886
